enwiki,frwiki,dewiki,eswiki,ruwiki,nlwiki,jawiki,svwiki,commonswiki,trwiki,eowiki,simplewiki,ptwiki,cawiki,arwiki,plwiki,ukwiki,zhwiki,fawiki,kowiki,cswiki,nowiki,hewiki,huwiki,euwiki,itwiki,idwiki,fiwiki,dawiki,arzwiki,label
16769,11109.0,1847.0,0.0,6333.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,0.0,1433.0,0.0,0.0,377.0,0.0,0.0,0.0,8854.0,0.0,0.0,0.0,955.0,cultural exclusive
1205,0.0,0.0,0.0,0.0,0.0,8633.0,0.0,0.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
20397,0.0,0.0,3275.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,2453.0,9446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
3042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
9750,0.0,4166.0,0.0,0.0,0.0,0.0,8698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
6529,30395.0,10992.0,8947.0,24829.0,4905.0,6999.0,3037.0,257.0,3475.0,5045.0,0.0,0.0,9687.0,1617.0,3455.0,19806.0,3828.0,4148.0,0.0,1737.0,0.0,5848.0,8424.0,9072.0,10612.0,4539.0,2865.0,5002.0,583.0,cultural representative
3384,1853.0,4082.0,3241.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,cultural exclusive
6644,3607.0,6222.0,0.0,0.0,67369.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
5903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
215203,94565.0,176086.0,186235.0,166592.0,220210.0,120024.0,26567.0,6908.0,24722.0,14895.0,10994.0,153356.0,32748.0,25447.0,111957.0,105267.0,41736.0,26932.0,51447.0,11090.0,31506.0,46149.0,31060.0,20050.0,127245.0,205973.0,94686.0,38549.0,2033.0,cultural representative
13148,5537.0,2190.0,2772.0,7142.0,3239.0,12926.0,2119.0,3004.0,631.0,0.0,0.0,0.0,0.0,5678.0,2825.0,2638.0,4426.0,4034.0,5001.0,1213.0,0.0,0.0,965.0,0.0,2109.0,7038.0,0.0,1960.0,0.0,cultural exclusive
6386,8226.0,21969.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,cultural representative
6979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7247.0,0.0,0.0,0.0,4391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
22117,16000.0,300664.0,8978.0,0.0,3054.0,9624.0,490.0,0.0,0.0,0.0,0.0,2434.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204.0,0.0,0.0,0.0,0.0,cultural representative
36733,15289.0,7374.0,21493.0,40894.0,10036.0,33709.0,2504.0,69.0,3106.0,1866.0,1956.0,14574.0,19956.0,15580.0,23888.0,5042.0,2326.0,2394.0,1254.0,3408.0,1799.0,0.0,1252.0,3671.0,6267.0,4393.0,2491.0,2564.0,0.0,cultural agnostic
45211,26299.0,19809.0,31284.0,10545.0,50549.0,13032.0,3265.0,0.0,6223.0,1319.0,2589.0,68960.0,5865.0,15131.0,8008.0,11052.0,9266.0,2145.0,2195.0,10706.0,12000.0,4455.0,8523.0,4060.0,3826.0,6502.0,5670.0,1754.0,510.0,cultural agnostic
20441,0.0,25445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
18134,13236.0,9664.0,8445.0,6756.0,7949.0,5986.0,3388.0,596.0,0.0,2362.0,0.0,1711.0,8322.0,0.0,3562.0,18521.0,2529.0,3537.0,0.0,0.0,0.0,8913.0,9133.0,0.0,7956.0,0.0,7220.0,0.0,699.0,cultural representative
14432,4718.0,13945.0,5587.0,23628.0,0.0,0.0,0.0,0.0,5710.0,0.0,8173.0,0.0,0.0,30951.0,1751.0,0.0,1391.0,0.0,0.0,0.0,4139.0,0.0,0.0,0.0,11287.0,1112.0,2500.0,0.0,3722.0,cultural exclusive
57159,158922.0,51206.0,41334.0,47210.0,18882.0,25075.0,25594.0,2866.0,19052.0,4324.0,3473.0,16531.0,18376.0,20308.0,14625.0,57069.0,10905.0,23463.0,20794.0,40382.0,48008.0,67115.0,64754.0,18938.0,99076.0,3049.0,13906.0,5642.0,1330.0,cultural representative
3792,6940.0,10548.0,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
35057,1024.0,4730.0,28740.0,14971.0,2643.0,0.0,29004.0,0.0,0.0,0.0,0.0,1918.0,0.0,2538.0,0.0,4609.0,3084.0,0.0,5649.0,0.0,0.0,0.0,0.0,0.0,4845.0,0.0,45961.0,4646.0,0.0,cultural exclusive
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
4282,0.0,3809.0,3622.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
21504,4523.0,11443.0,20271.0,11969.0,3237.0,7240.0,1255.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,0.0,0.0,0.0,0.0,7793.0,0.0,0.0,0.0,0.0,2640.0,11318.0,21512.0,0.0,0.0,cultural agnostic
105,0.0,4174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,3428.0,567.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
8486,3088.0,0.0,9761.0,60092.0,0.0,3650.0,0.0,0.0,0.0,0.0,0.0,7695.0,7026.0,0.0,4143.0,6710.0,7634.0,0.0,1611.0,0.0,0.0,0.0,13232.0,0.0,4204.0,0.0,0.0,0.0,0.0,cultural exclusive
5370,4872.0,5599.0,5233.0,6398.0,8612.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,6524.0,1555.0,5578.0,0.0,5969.0,0.0,6282.0,0.0,16273.0,0.0,0.0,3998.0,1949.0,0.0,0.0,0.0,cultural exclusive
11645,0.0,0.0,12749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.0,0.0,0.0,0.0,cultural agnostic
5545,0.0,0.0,2452.0,0.0,1637.0,6757.0,2007.0,98.0,337.0,517.0,446.0,0.0,0.0,2836.0,0.0,1814.0,755.0,883.0,2180.0,0.0,1087.0,6483.0,0.0,555.0,0.0,0.0,526.0,0.0,0.0,cultural agnostic
8927,2699.0,2590.0,11721.0,0.0,4922.0,7606.0,0.0,440.0,0.0,801.0,0.0,0.0,9840.0,1432.0,0.0,0.0,3141.0,0.0,463.0,0.0,2306.0,5788.0,0.0,0.0,3550.0,2509.0,1922.0,935.0,0.0,cultural agnostic
5982,4304.0,0.0,0.0,0.0,0.0,6774.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.0,0.0,0.0,0.0,0.0,cultural agnostic
3589,11828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,0.0,2296.0,0.0,0.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
25730,6571.0,0.0,0.0,3094.0,0.0,2379.0,0.0,0.0,0.0,0.0,0.0,5741.0,0.0,0.0,0.0,3621.0,8450.0,0.0,1971.0,1914.0,0.0,0.0,0.0,0.0,0.0,16275.0,0.0,0.0,0.0,cultural representative
7841,0.0,0.0,2124.0,0.0,0.0,9029.0,2263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
2498,2001.0,6258.0,0.0,0.0,4158.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.0,0.0,0.0,0.0,0.0,cultural agnostic
220,3553.0,0.0,5199.0,0.0,1317.0,1590.0,0.0,0.0,0.0,1994.0,0.0,2782.0,0.0,0.0,4778.0,0.0,1929.0,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,899.0,3273.0,0.0,0.0,cultural agnostic
2892,31346.0,0.0,4275.0,0.0,1041.0,0.0,0.0,137.0,0.0,483.0,0.0,0.0,4676.0,2099.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,13544.0,1173.0,0.0,0.0,0.0,cultural agnostic
16581,2689.0,0.0,2943.0,25.0,0.0,5833.0,0.0,0.0,0.0,0.0,675.0,1380.0,0.0,9477.0,0.0,0.0,0.0,1286.0,957.0,0.0,0.0,0.0,2175.0,0.0,11228.0,7764.0,0.0,1153.0,0.0,cultural agnostic
6118,0.0,0.0,0.0,0.0,0.0,7295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
42210,7967.0,7529.0,14617.0,8391.0,3285.0,13777.0,4853.0,0.0,5866.0,0.0,28839.0,3049.0,11518.0,0.0,2747.0,0.0,2235.0,4967.0,5921.0,1621.0,5509.0,8502.0,0.0,1607.0,6745.0,6571.0,6172.0,2689.0,0.0,cultural representative
4185,4616.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
126989,37505.0,24592.0,133811.0,129132.0,35961.0,39063.0,22624.0,0.0,4475.0,3216.0,6273.0,21374.0,10762.0,6250.0,14149.0,9429.0,16679.0,8573.0,12723.0,40390.0,33012.0,54381.0,9934.0,3529.0,23456.0,0.0,17910.0,9608.0,1322.0,cultural representative
3740,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.0,0.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
19899,0.0,0.0,0.0,0.0,0.0,21531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
28527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
13346,5012.0,9887.0,9531.0,0.0,12439.0,13780.0,21217.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,0.0,0.0,0.0,2646.0,1675.0,0.0,cultural agnostic
27,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
19063,3515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
21034,5902.0,8202.0,3702.0,3821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,cultural representative
108,0.0,1907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
15134,10210.0,3148.0,0.0,0.0,0.0,3138.0,1498.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14336.0,2962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20965.0,0.0,0.0,cultural exclusive
2834,0.0,0.0,4484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
71040,25987.0,0.0,2701.0,0.0,0.0,0.0,35941.0,0.0,0.0,0.0,0.0,0.0,6958.0,108932.0,0.0,79499.0,1191.0,4516.0,0.0,0.0,0.0,50724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
2328,6126.0,0.0,3630.0,5446.0,0.0,0.0,882.0,0.0,0.0,0.0,0.0,2430.0,2409.0,0.0,716.0,3707.0,0.0,0.0,0.0,1234.0,2725.0,0.0,0.0,0.0,2884.0,0.0,0.0,0.0,0.0,cultural agnostic
9965,1733.0,20895.0,2808.0,34208.0,0.0,3513.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
4925,1217.0,3114.0,4388.0,1953.0,0.0,0.0,803.0,47.0,0.0,0.0,0.0,1269.0,0.0,1826.0,0.0,7642.0,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
1331,0.0,900.0,0.0,0.0,0.0,0.0,1276.0,0.0,0.0,0.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
7056,14213.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
3754,0.0,0.0,0.0,3999.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,17002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
41914,7034.0,0.0,19586.0,68530.0,0.0,8324.0,0.0,0.0,2571.0,2298.0,2359.0,7447.0,30720.0,5554.0,676.0,4959.0,7322.0,3755.0,1393.0,1974.0,13024.0,6004.0,0.0,2404.0,0.0,8399.0,3722.0,2871.0,0.0,cultural agnostic
18682,6451.0,4370.0,0.0,9521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.0,22489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
27394,9187.0,6279.0,19221.0,26005.0,7571.0,19168.0,5169.0,1187.0,4405.0,2806.0,21137.0,2287.0,4720.0,3917.0,1590.0,13609.0,7378.0,3654.0,1934.0,3709.0,7735.0,5207.0,0.0,1144.0,9776.0,1044.0,3754.0,4814.0,0.0,cultural agnostic
5749,0.0,1705.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
2571,11348.0,0.0,4451.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,2934.0,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0,4214.0,0.0,0.0,cultural exclusive
10174,5551.0,3982.0,5048.0,8966.0,2695.0,4466.0,3809.0,88.0,0.0,686.0,0.0,0.0,0.0,1513.0,1324.0,3863.0,5108.0,1270.0,3229.0,10040.0,1744.0,4171.0,0.0,774.0,5007.0,0.0,1899.0,1863.0,0.0,cultural agnostic
8818,25864.0,38005.0,0.0,20585.0,0.0,0.0,0.0,227.0,11176.0,0.0,0.0,0.0,0.0,0.0,0.0,6345.0,0.0,0.0,0.0,0.0,4768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
6132,5457.0,6134.0,6526.0,9848.0,0.0,0.0,4436.0,91.0,0.0,0.0,1360.0,2649.0,0.0,5506.0,1223.0,0.0,1546.0,1900.0,0.0,0.0,0.0,0.0,3794.0,0.0,4131.0,0.0,0.0,0.0,675.0,cultural agnostic
6452,5713.0,11491.0,5475.0,13512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.0,0.0,0.0,3657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,cultural representative
12363,1927.0,0.0,13846.0,63862.0,0.0,9841.0,0.0,0.0,0.0,0.0,0.0,1468.0,0.0,0.0,0.0,34336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10532.0,0.0,2503.0,0.0,0.0,cultural exclusive
108558,90479.0,42344.0,71146.0,22781.0,60223.0,78188.0,45239.0,0.0,7638.0,2718.0,3446.0,17212.0,38875.0,3439.0,32938.0,17428.0,11680.0,5596.0,11701.0,58627.0,11689.0,40315.0,20711.0,0.0,31401.0,3027.0,14269.0,17223.0,0.0,cultural representative
2204,0.0,32505.0,0.0,4857.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,557.0,cultural exclusive
11602,0.0,1451.0,3626.0,28253.0,7278.0,0.0,2824.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,1284.0,0.0,0.0,576.0,0.0,0.0,0.0,2064.0,0.0,2836.0,738.0,0.0,cultural representative
2781,0.0,0.0,605.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,4094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
9432,7567.0,4925.0,8472.0,44278.0,1877.0,0.0,1029.0,0.0,3256.0,971.0,0.0,2502.0,2072.0,2567.0,4590.0,5048.0,2465.0,1374.0,2540.0,2244.0,609.0,0.0,5370.0,0.0,2259.0,0.0,7033.0,0.0,0.0,cultural exclusive
40668,65899.0,22098.0,9696.0,24478.0,4481.0,17781.0,3787.0,0.0,11601.0,6128.0,1091.0,11079.0,7459.0,27914.0,103840.0,87666.0,22620.0,29239.0,12825.0,2652.0,9200.0,7656.0,25231.0,1632.0,12220.0,4437.0,8811.0,3482.0,532.0,cultural representative
13600,17307.0,13804.0,8449.0,29614.0,2493.0,7990.0,1416.0,710.0,0.0,2570.0,1231.0,0.0,4629.0,0.0,77623.0,27766.0,0.0,20753.0,0.0,9821.0,2680.0,0.0,4599.0,2057.0,7769.0,4582.0,4396.0,0.0,720.0,cultural representative
4334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
2992,3269.0,1624.0,658.0,0.0,0.0,2765.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,0.0,0.0,3338.0,0.0,0.0,3107.0,0.0,0.0,0.0,517.0,cultural representative
1476,0.0,0.0,0.0,4098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3865.0,3496.0,0.0,0.0,0.0,1521.0,0.0,0.0,2961.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
8841,2668.0,22470.0,66981.0,42.0,6834.0,7599.0,22358.0,0.0,7699.0,2292.0,567.0,0.0,44291.0,6837.0,2936.0,15881.0,1848.0,9082.0,1868.0,7496.0,1710.0,1646.0,2866.0,2194.0,0.0,33.0,2938.0,1912.0,0.0,cultural representative
6999,1657.0,8934.0,1390.0,12537.0,2327.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755.0,0.0,0.0,0.0,451.0,cultural exclusive
4772,4739.0,4640.0,0.0,2382.0,1380.0,0.0,2856.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,1853.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,463.0,cultural exclusive
1881,1844.0,1732.0,0.0,0.0,2193.0,0.0,3290.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,0.0,0.0,cultural exclusive
2577,3580.0,6763.0,0.0,9556.0,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,cultural exclusive
76775,7634.0,3550.0,5913.0,113564.0,0.0,46804.0,0.0,0.0,3030.0,0.0,1284.0,8125.0,0.0,0.0,87282.0,73522.0,2176.0,8431.0,0.0,8103.0,3389.0,0.0,0.0,4478.0,5677.0,0.0,0.0,0.0,0.0,cultural representative
12963,5945.0,0.0,6648.0,12917.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11769.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,2342.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
16206,32440.0,48138.0,3203.0,17481.0,0.0,12351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9327.0,37150.0,0.0,0.0,0.0,0.0,0.0,0.0,12626.0,0.0,12385.0,0.0,944.0,0.0,0.0,cultural exclusive
14029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,32129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
14114,15208.0,8785.0,5128.0,10899.0,10819.0,12641.0,22372.0,191.0,0.0,0.0,0.0,0.0,16901.0,0.0,6449.0,13425.0,1524.0,0.0,5543.0,0.0,1678.0,0.0,0.0,0.0,5377.0,0.0,3304.0,1437.0,949.0,cultural exclusive
5486,3698.0,22697.0,6349.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.0,0.0,0.0,0.0,1374.0,cultural exclusive
24201,3357.0,18062.0,4811.0,14569.0,0.0,4859.0,8871.0,62.0,2148.0,0.0,0.0,0.0,0.0,2099.0,23782.0,0.0,4821.0,3277.0,0.0,2582.0,9882.0,13569.0,0.0,0.0,14421.0,0.0,0.0,0.0,1057.0,cultural representative
23569,12837.0,1530.0,9686.0,9367.0,12380.0,6076.0,6700.0,0.0,13462.0,0.0,0.0,8312.0,2672.0,1664.0,1890.0,0.0,0.0,2452.0,0.0,11157.0,1100.0,5513.0,0.0,1053.0,17791.0,0.0,0.0,1602.0,0.0,cultural representative
9166,6607.0,3325.0,0.0,0.0,0.0,0.0,9956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
3469,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,cultural representative
35,0.0,0.0,0.0,0.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
2488,1583.0,0.0,2465.0,3149.0,2722.0,0.0,0.0,111.0,2218.0,0.0,0.0,2158.0,0.0,0.0,0.0,3121.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
13058,31203.0,5833.0,40306.0,16065.0,0.0,3891.0,0.0,490.0,3767.0,0.0,0.0,0.0,4043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6537.0,5565.0,0.0,0.0,0.0,947.0,cultural representative
